-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-16.25,-40,,-18.75,-40,,16.25,40,,18.75,40
-16.25,-40,,-18.75,-40,,16.25,40,,18.75,40
-16.25,-40,,-18.75,-40,,16.25,40,,18.75,40
-16.25,-40,,-18.75,-40,,16.25,40,,18.75,40
-16.25,-40,,-18.75,-40,,16.25,40,,18.75,40
-16.25,-40,,-18.75,-40,,16.25,40,,18.75,40
-16.25,-40,,-18.75,-40,,16.25,40,,18.75,40
-16.25,-40,,-18.75,-40,,16.25,40,,18.75,40
-16.25,-40,,-18.75,-40,,16.25,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-15,-40,,-18.75,-40,,15,40,,18.75,40
-13.75,-40,,-18.75,-40,,13.75,40,,18.75,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
